User,Rating,Restaurant_name, CO 2 Score,adjust_rating
Aleksandra D,5,Imbiss Ralf Ickes,0.0,5.0
Tim S,4,Imbiss Ralf Ickes,0.0,4.0
Liaontour,3,Imbiss Ralf Ickes,0.0,3.0
Patrickmm7,2,Brezel Ditsch,0.0,2.0
roundtheworldd,1,Brezel Ditsch,0.0,1.0
58Reisende636,4,Brezel Ditsch,0.0,4.0
coneyconey,5,Brezel Ditsch,0.0,5.0
10ilaria10,5,Brezel Ditsch,0.0,5.0
Meride_Ffm,5,Brezel Ditsch,0.0,5.0
Achim4711,4,Brezel Ditsch,0.0,4.0
Stephan G,3,Brezel Ditsch,0.0,3.0
christinaw267,5,Brezel Ditsch,0.0,5.0
viniciusrtelles,5,Brezel Ditsch,0.0,5.0
rokasanda,4,Brezel Ditsch,0.0,4.0
LenMKr,5,Plants & Cakes EAST,0.0,5.0
like_a_butterfly_82,5,Plants & Cakes EAST,0.0,5.0
elli0211,3,Plants & Cakes EAST,0.0,3.0
Travelerbaer,5,Chez Vivi,0.0,5.0
990veithr,5,Chez Vivi,0.0,5.0
Myneskyline,3,Pizzeria Diablo,0.0,3.0
Privatprivatprivat,2,Pizzeria Diablo,0.0,2.0
TommyHoward9,1,Pizzeria Diablo,0.0,1.0
Cosmopolitan145637,1,Pizzeria Diablo,0.0,1.0
462JoeS,4,Pizzeria Diablo,0.0,4.0
AlbFil,3,Pizzeria Diablo,0.0,3.0
PeterS9719,5,Pizzeria Diablo,0.0,5.0
Der_Stiller,4,Pizzeria Diablo,0.0,4.0
Mobile743260,5,Pizzeria Diablo,0.0,5.0
Tessani2,4,Pizzeria Diablo,0.0,4.0
Mobile743260,5,Pizzeria Diablo,0.0,5.0
Tifchik,4,Pizzeria Diablo,0.0,4.0
joaof84,5,Pizzeria Diablo,0.0,5.0
H5539NZstephans,5,Pizzeria Diablo,0.0,5.0
Ala A,5,Pizzeria Diablo,0.0,5.0
483cristiana,4,Pizzeria Diablo,0.0,4.0
chicobavaro,4,Pizzeria Diablo,0.0,4.0
WijnWandelLady,4,Wein Duo,0.0,4.0
SevgiK,4,Wein Duo,0.0,4.0
wineculture,5,Wein Duo,0.0,5.0
Rick T,5,Wein Duo,0.0,5.0
CaitiM,4,Wein Duo,0.0,4.0
rudirastlos,3,Francos Austernbar Mare Blu,0.0,3.0
Uta F,5,Francos Austernbar Mare Blu,0.0,5.0
fritzmayer123,1,Francos Austernbar Mare Blu,0.0,1.0
IssaMaalouf,5,Francos Austernbar Mare Blu,0.0,5.0
dr-hoh,5,Francos Austernbar Mare Blu,0.0,5.0
Granhema,1,Francos Austernbar Mare Blu,0.0,1.0
silviamG947FR,4,Francos Austernbar Mare Blu,0.0,4.0
Siegph,4,Francos Austernbar Mare Blu,0.0,4.0
Louis L,5,Francos Austernbar Mare Blu,0.0,5.0
Cosmas S,2,Francos Austernbar Mare Blu,0.0,2.0
MarcoPolo5Star,2,Francos Austernbar Mare Blu,0.0,2.0
JJ_Amtmann,5,Francos Austernbar Mare Blu,0.0,5.0
MinkbearF,5,Francos Austernbar Mare Blu,0.0,5.0
hyde_1983,5,Pizza Massala,0.0,5.0
Visitalis,4,Pizza Massala,0.0,4.0
juliasQ478OW,4,Pizza Massala,0.0,4.0
Sssimonnn,5,Pizza Massala,0.0,5.0
AdeKro,2,Pizza Massala,0.0,2.0
Erick D,5,Pizza Massala,0.0,5.0
juliasQ478OW,5,Pizza Massala,0.0,5.0
HSed22,1,Pizza Massala,0.0,1.0
Nikky1,5,Pizza Massala,0.0,5.0
Christian S,4,Take Thai,0.0,4.0
Michael1572,2,Take Thai,0.0,2.0
Brian D,4,Take Thai,0.0,4.0
janiner458,5,Take Thai,0.0,5.0
Sebastian R,5,Take Thai,0.0,5.0
alexpK6568WQ,5,Take Thai,0.0,5.0
749lourdess,2,Take Thai,0.0,2.0
martinru,3,Take Thai,0.0,3.0
Esimhk,4,Take Thai,0.0,4.0
danielpG2589NW,4,Normalkneipe,0.0,4.0
andrewcJ2030EG,1,Normalkneipe,0.0,1.0
marjayuz,1,Normalkneipe,0.0,1.0
gregorl547,4,Normalkneipe,0.0,4.0
teerwalze,5,Normalkneipe,0.0,5.0
pepe1569,5,Normalkneipe,0.0,5.0
Karolina L,5,Normalkneipe,0.0,5.0
Nisnisnis3,1,Normalkneipe,0.0,1.0
karlisgra,3,Normalkneipe,0.0,3.0
Franco F,5,Normalkneipe,0.0,5.0
PeterH9622,4,Normalkneipe,0.0,4.0
rct1964,2,Normalkneipe,0.0,2.0
634tintinh,4,Normalkneipe,0.0,4.0
Thalia K,5,Normalkneipe,0.0,5.0
Stefan R,5,Normalkneipe,0.0,5.0
77r_digerp,4,Lemlem Habesha Market,0.0,4.0
Conny G,5,Lemlem Habesha Market,0.0,5.0
LazyEXCTP,4,Lemlem Habesha Market,0.0,4.0
B C,5,Lemlem Habesha Market,0.0,5.0
TedTedso,5,Bistro Ethiopia,0.0,5.0
eosuwe,5,Bistro Ethiopia,0.0,5.0
testversion2,4,Bistro Ethiopia,0.0,4.0
Johnny B,5,Bistro Ethiopia,0.0,5.0
siegderliebe,2,Bistro Ethiopia,0.0,2.0
A6022ZWanaa,5,Pizzeria Amalfi,0.0,5.0
josephc889,5,Pizzeria Amalfi,0.0,5.0
delta_damian,4,Pizzeria Amalfi,0.0,4.0
Urs-Victor P,3,Pizzeria Amalfi,0.0,3.0
Gary W,5,Brasserie & Wine Bar,0.0,5.0
BUNCHofGRAPES,4,Brasserie & Wine Bar,0.0,4.0
Richard F,5,Brasserie & Wine Bar,0.0,5.0
travelcat_1000,4,Brasserie & Wine Bar,0.0,4.0
Moin02,4,Brasserie & Wine Bar,0.0,4.0
joachimd36,4,Yumas,0.0,4.0
val l,5,Yumas,0.0,5.0
MichaelB17189,1,Yumas,0.0,1.0
640lims,5,Yumas,0.0,5.0
Franceskiko,4,Yumas,0.0,4.0
HSed22,3,Yumas,0.0,3.0
steffdz,5,Yumas,0.0,5.0
shek2005,4,Yumas,0.0,4.0
AnnaundTobias,5,Yumas,0.0,5.0
Petra F,3,Yumas,0.0,3.0
RJasonChan,3,China Paradies,0.0,3.0
_TZONNISM,1,China Paradies,0.0,1.0
loeckchen0710,1,China Paradies,0.0,1.0
BelGerJP,5,China Paradies,0.0,5.0
samerz123,3,China Paradies,0.0,3.0
SJ_Taz,5,China Paradies,0.0,5.0
Frank B,1,China Paradies,0.0,1.0
maracuja1983,3,China Paradies,0.0,3.0
Steven C,4,China Paradies,0.0,4.0
Frank T,1,China Paradies,0.0,1.0
Максим З,4,China Paradies,0.0,4.0
vkarmakharm,1,China Paradies,0.0,1.0
Chico_Parana,4,China Paradies,0.0,4.0
Ângela T,4,China Paradies,0.0,4.0
Hiroyuki789,4,China Paradies,0.0,4.0
stefan-ldt,4,China Paradies,0.0,4.0
arielfjm2015,4,China Paradies,0.0,4.0
martior2014,4,China Paradies,0.0,4.0
shek2005,4,China Paradies,0.0,4.0
Asterios D,5,China Paradies,0.0,5.0
belvedera,4,China Paradies,0.0,4.0
Desertino,4,China Paradies,0.0,4.0
Anonymous187791,1,China Paradies,0.0,1.0
Tina Z,2,China Paradies,0.0,2.0
peterg839,5,China Paradies,0.0,5.0
Steve H,5,China Paradies,0.0,5.0
pokity,5,China Paradies,0.0,5.0
elwoodblues,5,China Paradies,0.0,5.0
MarcelS392,4,China Paradies,0.0,4.0
wizadofwas,5,China Paradies,0.0,5.0
Honey_miss87,5,China Paradies,0.0,5.0
NorthStar51118431168,5,Gangnam,0.0,5.0
1TravelDreamer1,5,Gangnam,0.0,5.0
984knuts,1,Gangnam,0.0,1.0
trischloo,1,Gangnam,0.0,1.0
davidhZ4827ZU,4,Gangnam,0.0,4.0
Mimilotta04,4,Gangnam,0.0,4.0
sm9019,4,Gangnam,0.0,4.0
645longn,4,Gangnam,0.0,4.0
Phuii,5,Gangnam,0.0,5.0
nathalier616,5,Gangnam,0.0,5.0
Franco F,4,Gangnam,0.0,4.0
Spicemanch,4,Sindam Bistro & Cafe,0.0,4.0
lilila29,5,Sindam Bistro & Cafe,0.0,5.0
Che_Pigrizia,4,Sindam Bistro & Cafe,0.0,4.0
philipps664,3,Sindam Bistro & Cafe,0.0,3.0
507franzs,4,Sindam Bistro & Cafe,0.0,4.0
Gregor D,1,Sindam Bistro & Cafe,0.0,1.0
HelgeMcK,5,Sindam Bistro & Cafe,0.0,5.0
Holly19700,5,Sindam Bistro & Cafe,0.0,5.0
Glenn R,4,Sindam Bistro & Cafe,0.0,4.0
tcx65,2,Bistro Cosi,0.0,2.0
Elisa1921,3,Bistro Cosi,0.0,3.0
edhadley,4,Bistro Cosi,0.0,4.0
AhBanBan,4,Bistro Cosi,0.0,4.0
vote4joe,5,Bistro Cosi,0.0,5.0
Traveltim_83,5,Bistro Cosi,0.0,5.0
Erwin4712,3,Bistro Cosi,0.0,3.0
GRALL2013,5,Bistro Cosi,0.0,5.0
Namchu,4,Bistro Cosi,0.0,4.0
vpavlovic2506,1,Pizzeria Carlo,0.0,1.0
patern2016,2,Pizzeria Carlo,0.0,2.0
marionmD9785KK,5,Pizzeria Carlo,0.0,5.0
PitianaFan,5,Pizzeria Carlo,0.0,5.0
rayffm,5,Pizzeria Carlo,0.0,5.0
689christopherg,4,Pizzeria Carlo,0.0,4.0
Bruno H,5,Pizzeria Carlo,0.0,5.0
Fairlady-lover,5,Pizzeria Carlo,0.0,5.0
EnnSix,5,Pizzeria Carlo,0.0,5.0
BUNCHofGRAPES,4,"Caffe Martella, Frankfurt",0.0,4.0
JP8008,4,"Caffe Martella, Frankfurt",0.0,4.0
Beate K,5,"Caffe Martella, Frankfurt",0.0,5.0
Franco F,5,"Caffe Martella, Frankfurt",0.0,5.0
Franco F,5,"Caffe Martella, Frankfurt",0.0,5.0
martinjaekel,1,Am Bruennchen,0.0,1.0
Sigrid J,1,Am Bruennchen,0.0,1.0
pepp619,5,Am Bruennchen,0.0,5.0
crimpor,5,Am Bruennchen,0.0,5.0
HeldImWatt,3,Am Bruennchen,0.0,3.0
Slicer11,4,Am Bruennchen,0.0,4.0
927roger,4,Am Bruennchen,0.0,4.0
kurtwinter2017,5,Am Bruennchen,0.0,5.0
Wildemaus66,5,Am Bruennchen,0.0,5.0
RobertaW497,5,Am Bruennchen,0.0,5.0
Hartmut S,4,Am Bruennchen,0.0,4.0
fuxskazar,2,Am Bruennchen,0.0,2.0
Eva1954,3,Am Bruennchen,0.0,3.0
Tinebine,4,Am Bruennchen,0.0,4.0
Simon E,5,Am Bruennchen,0.0,5.0
TachoWilli,4,Am Bruennchen,0.0,4.0
blackfire7,4,Am Bruennchen,0.0,4.0
HeldImRuebenfeld,2,Am Bruennchen,0.0,2.0
blackfire7,3,Am Bruennchen,0.0,3.0
J2010z,5,Metzgerei Waibel,0.0,5.0
F3nrir73,5,Metzgerei Waibel,0.0,5.0
TMK901,4,Metzgerei Waibel,0.0,4.0
carstenf427,1,Ebert’s,0.0,1.0
Ju_Hartmann,4,Ebert’s,0.0,4.0
MJMChester_UK,4,Ebert’s,0.0,4.0
parraypaqui,4,Ebert’s,0.0,4.0
drjobec,2,Ebert’s,0.0,2.0
traveleatsee,4,Ebert’s,0.0,4.0
roipe,1,Ebert’s,0.0,1.0
Angryman1232,2,Ebert’s,0.0,2.0
Monika K,5,Ebert’s,0.0,5.0
Marco_Nic1970,3,Ebert’s,0.0,3.0
Matthias56075,5,Ebert’s,0.0,5.0
Sophie C,5,Ebert’s,0.0,5.0
hermaa,5,Ebert’s,0.0,5.0
186christofh,3,Ebert’s,0.0,3.0
Paulisa88,1,Ebert’s,0.0,1.0
robertvF5067EI,5,Ebert’s,0.0,5.0
Lukegochy,4,Ebert’s,0.0,4.0
GeoffreyC209,4,Ebert’s,0.0,4.0
vote4joe,4,Amici,0.0,4.0
hgamro,4,Amici,0.0,4.0
Miabella245,4,Amici,0.0,4.0
verenaffm,5,Amici,0.0,5.0
Rosalie1712,4,Amici,0.0,4.0
bbbbbwal,5,die Fleckenbuhler Bistro&cafe,0.0,5.0
Jasgia1,5,die Fleckenbuhler Bistro&cafe,0.0,5.0
Selias703,5,Loris Restaurant & Cafe,0.0,5.0
sp31415,5,Loris Restaurant & Cafe,0.0,5.0
Gabi W,5,Loris Restaurant & Cafe,0.0,5.0
Restaurant-Uddin,5,Maximilians,0.0,5.0
DaNiLiCiOuS,1,Maximilians,0.0,1.0
annonymus800,5,Maximilians,0.0,5.0
Stefano-da-Silva,1,Maximilians,0.0,1.0
luigidifonzo,4,Maximilians,0.0,4.0
JuergenFFM2018,4,Maximilians,0.0,4.0
Stefano-da-Silva,3,Maximilians,0.0,3.0
Dumitrache M,5,Maximilians,0.0,5.0
r0emer,5,Maximilians,0.0,5.0
addinq,4,Maximilians,0.0,4.0
peter3108,5,Maximilians,0.0,5.0
Franco F,4,Snack Time,0.0,4.0
Hocico,4,Snack Time,0.0,4.0
mariannestettin2017,4,Snack Time,0.0,4.0
503lew,5,Snack Time,0.0,5.0
Daniel_from_Ffm,5,Snack Time,0.0,5.0
SpulNo,5,Yaldi,0.0,5.0
952kaia,5,Yaldi,0.0,5.0
952kaia,5,Yaldi,0.0,5.0
Johannnes05,5,Yaldi,0.0,5.0
Kechitaro,4,Quicker's,0.0,4.0
Jose Luis O,5,Quicker's,0.0,5.0
KennyUesugi55,4,Quicker's,0.0,4.0
Hocico,3,Quicker's,0.0,3.0
LOEWE9,4,Quicker's,0.0,4.0
kaiderdaus,5,Bistro Carioca,0.0,5.0
Dijk2008,5,Bistro Carioca,0.0,5.0
Kaue C,4,Bistro Carioca,0.0,4.0
dkh202,4,Bistro Carioca,0.0,4.0
JoernH,5,Bistro Carioca,0.0,5.0
l0ba0c,5,Kochhaus Bockenheim,0.0,5.0
sufood,5,Kochhaus Bockenheim,0.0,5.0
M_A_R_C_U_888,4,Kochhaus Bockenheim,0.0,4.0
Calcau,5,Pizzeria Palermo,0.0,5.0
mareikekempf83,2,Pizzeria Palermo,0.0,2.0
3laeddin,5,Pizzeria Palermo,0.0,5.0
Alex_Plats,4,Pizzeria Palermo,0.0,4.0
Bea M,5,Pizzeria Palermo,0.0,5.0
toty1975,5,Blaue Adria,0.0,5.0
GioSi81,3,Blaue Adria,0.0,3.0
UK-Susi,5,Blaue Adria,0.0,5.0
Claus_Ffm,4,Blaue Adria,0.0,4.0
BMerav,2,Blaue Adria,0.0,2.0
letourist,4,Blaue Adria,0.0,4.0
Barbara P,4,Blaue Adria,0.0,4.0
75barbar,3,Koh Samui Kitchen,0.0,3.0
foodie_watch,1,Koh Samui Kitchen,0.0,1.0
Giaccomo2019,5,Koh Samui Kitchen,0.0,5.0
ivyyy444,3,Koh Samui Kitchen,0.0,3.0
Moran B,2,Koh Samui Kitchen,0.0,2.0
miaomiaomao,5,Koh Samui Kitchen,0.0,5.0
premafrankfurt,5,Koh Samui Kitchen,0.0,5.0
andijah,4,Koh Samui Kitchen,0.0,4.0
kristinakH4538SS,4,Koh Samui Kitchen,0.0,4.0
Holli11,3,Koh Samui Kitchen,0.0,3.0
160natacha,5,Koh Samui Kitchen,0.0,5.0
GeniesserFFM,4,Koh Samui Kitchen,0.0,4.0
718simonr,3,Koh Samui Kitchen,0.0,3.0
adolfhitler88,4,Chipotle Mexican Grill,0.0,4.0
sandrmean,4,Chipotle Mexican Grill,0.0,4.0
Medha A,4,Chipotle Mexican Grill,0.0,4.0
Gaurav126in,4,Chipotle Mexican Grill,0.0,4.0
Private1Dancer,3,Greco,0.0,3.0
antonymesa,5,Greco,0.0,5.0
Propino,5,Greco,0.0,5.0
Escape377756,3,Greco,0.0,3.0
RMFFM,2,Greco,0.0,2.0
Hocico,3,Greco,0.0,3.0
Klaus G,3,Greco,0.0,3.0
topsibild,2,Greco,0.0,2.0
Arizona_Mouse17,3,Greco,0.0,3.0
Connector623147,5,Greco,0.0,5.0
frankfurteringehtaus,3,Greco,0.0,3.0
824simonr,4,Meat in the City,0.0,4.0
hainss,3,Meat in the City,0.0,3.0
RikSauser,5,Meat in the City,0.0,5.0
maiki94,5,Meat in the City,0.0,5.0
ManiMamfred,1,Meat in the City,0.0,1.0
stephanr992,5,Meat in the City,0.0,5.0
和也 谷,5,Meat in the City,0.0,5.0
Stephan T,4,An Frankfurt - Authentic Vietnamese Cuisine,0.0,4.0
guyincognita,4,An Frankfurt - Authentic Vietnamese Cuisine,0.0,4.0
MarcBaeseler,5,An Frankfurt - Authentic Vietnamese Cuisine,0.0,5.0
Aukra_1,1,An Frankfurt - Authentic Vietnamese Cuisine,0.0,1.0
TungOdenwald,5,An Frankfurt - Authentic Vietnamese Cuisine,0.0,5.0
song01200,3,An Frankfurt - Authentic Vietnamese Cuisine,0.0,3.0
hyuengo,1,An Frankfurt - Authentic Vietnamese Cuisine,0.0,1.0
tanjad817,5,An Frankfurt - Authentic Vietnamese Cuisine,0.0,5.0
AlexandraMelba G,5,An Frankfurt - Authentic Vietnamese Cuisine,0.0,5.0
Sasieology,5,Saftcraft,0.0,5.0
Carolin B,5,Saftcraft,0.0,5.0
706frankiesft,3,Saftcraft,0.0,3.0
maracuja1983,5,Saftcraft,0.0,5.0
Culture600039,5,Saftcraft,0.0,5.0
Jens B,5,Ebbelwoi Hehl,0.0,5.0
907uschip,5,Ebbelwoi Hehl,0.0,5.0
Meistervielschmecker,3,Greeklicious,0.0,3.0
einwilderfuchs,5,Greeklicious,0.0,5.0
Ralf S,2,Greeklicious,0.0,2.0
TOSHITOSHITOSHI,3,Greeklicious,0.0,3.0
GalupParis,3,Greeklicious,0.0,3.0
TheRealGelatoGirl,3,Greeklicious,0.0,3.0
Giovannicgn,5,Greeklicious,0.0,5.0
panCasaR,4,Greeklicious,0.0,4.0
christinaw267,4,Greeklicious,0.0,4.0
Bettina25,5,Greeklicious,0.0,5.0
374haraldh,3,Greeklicious,0.0,3.0
dieNachbarin,5,Nekos Cafe Bar,0.0,5.0
Marie Christine C,5,Nekos Cafe Bar,0.0,5.0
SpaziereninBerlin,3,Bao Anh Deluxe,0.0,3.0
Meistervielschmecker,4,Bao Anh Deluxe,0.0,4.0
Sabine R,4,Bao Anh Deluxe,0.0,4.0
Eckhard D,3,Bao Anh Deluxe,0.0,3.0
TuyetTranNguyen,5,Bao Anh Deluxe,0.0,5.0
Giudittass,5,Bao Anh Deluxe,0.0,5.0
GeorgeC12,1,Bao Anh Deluxe,0.0,1.0
Ju K,3,Bao Anh Deluxe,0.0,3.0
Rotwild,3,Bao Anh Deluxe,0.0,3.0
Oishii-Anpan,5,Bao Anh Deluxe,0.0,5.0
BryanN84,2,Bao Anh Deluxe,0.0,2.0
gastfrankfurt2016,4,Bao Anh Deluxe,0.0,4.0
BenjiLov,5,Ciro Il Lattaio Mensa,0.0,5.0
Sandro C,5,Ciro Il Lattaio Mensa,0.0,5.0
ralfbW9708KR,1,Pi-Nong Authentische Thai-Kuche - Nordend,0.0,1.0
Gianna M,5,Pi-Nong Authentische Thai-Kuche - Nordend,0.0,5.0
Thomas_K_1967,5,Pi-Nong Authentische Thai-Kuche - Nordend,0.0,5.0
harald1982,5,Pizzeria Bistro Leonardo,0.0,5.0
Hocico,4,Pizzeria Bistro Leonardo,0.0,4.0
267Heike_M,4,Pizzeria Bistro Leonardo,0.0,4.0
Kimicana,5,Pizzeria Bistro Leonardo,0.0,5.0
mauricioFrankfurt,5,Pizzeria Peppe,0.0,5.0
Saunator,1,Pizzeria Peppe,0.0,1.0
510hannesh,4,Pizzeria Peppe,0.0,4.0
Siegph,4,Pizzeria Peppe,0.0,4.0
JudikaSchirin,5,Pizzeria Peppe,0.0,5.0
erwinn150,4,Pizzeria Peppe,0.0,4.0
Strandhopper,2,Pizzeria Peppe,0.0,2.0
okithemoki,4,Pizzeria Peppe,0.0,4.0
EarlEdgerton,5,Pizzeria Peppe,0.0,5.0
reinerhstephan,3,Restaurant Menzza,0.0,3.0
Real M,4,Restaurant Menzza,0.0,4.0
jdebus,5,Restaurant Menzza,0.0,5.0
mled1,5,Restaurant Menzza,0.0,5.0
Micha M,5,Restaurant Menzza,0.0,5.0
Gruhli,5,Open Europe Ristorante,0.0,5.0
372dirks,5,Open Europe Ristorante,0.0,5.0
Immerfroh20,5,Metzgerei Sturmer,0.0,5.0
Genussmensch1978,1,Metzgerei Sturmer,0.0,1.0
stefanfD6012RU,5,Metzgerei Sturmer,0.0,5.0
BenFfm81,5,Metzgerei Sturmer,0.0,5.0
HolmesCGN,4,Metzgerei Sturmer,0.0,4.0
Kosamkpl,5,Metzgerei Sturmer,0.0,5.0
Gartenbau2020,5,Herkert,0.0,5.0
pierregQ845AW,5,Herkert,0.0,5.0
david_humanity,5,Fleischerei Gobel,0.0,5.0
georgh517,4,Fleischerei Gobel,0.0,4.0
X5216SQthomasr,4,Fleischerei Gobel,0.0,4.0
ay2015ay,3,Fleischerei Gobel,0.0,3.0
angelasQ2109ZU,4,Fleischerei Gobel,0.0,4.0
Terminal3,4,Fleischerei Gobel,0.0,4.0
acme0905,5,Dr. Glitzner Genussevents,0.0,5.0
Hermann P,5,Dr. Glitzner Genussevents,0.0,5.0
christianjulius,5,Dr. Glitzner Genussevents,0.0,5.0
L974KMdavidb,4,Seoulpocha,0.0,4.0
Alexander P,1,Seoulpocha,0.0,1.0
MichaelsSchneider,1,Seoulpocha,0.0,1.0
cacostal,3,Seoulpocha,0.0,3.0
B0gdan_1985,5,Seoulpocha,0.0,5.0
weTasted_it,4,Seoulpocha,0.0,4.0
thiaago,4,Seoulpocha,0.0,4.0
FGR746,5,Seoulpocha,0.0,5.0
David60433,5,Seoulpocha,0.0,5.0
SoulTrabeler1973,3,Seoulpocha,0.0,3.0
kr0nbergerin,1,Seoulpocha,0.0,1.0
RalfR177,5,Seoulpocha,0.0,5.0
Holzstein,3,Seoulpocha,0.0,3.0
11olgaa,4,Seoulpocha,0.0,4.0
NobuhiroH7,3,Seoulpocha,0.0,3.0
yn42t,4,Seoulpocha,0.0,4.0
weboli6,3,Naxos,0.0,3.0
MinSaH1,5,Naxos,0.0,5.0
Rainer1802,3,Naxos,0.0,3.0
manuel3768,1,Naxos,0.0,1.0
Matthias W,3,Naxos,0.0,3.0
Mac-Mispel,5,Naxos,0.0,5.0
Barbara S,5,Naxos,0.0,5.0
979elap,1,Naxos,0.0,1.0
Genusspluefolee,5,Naxos,0.0,5.0
Christian b,5,Naxos,0.0,5.0
jens270283,5,Naxos,0.0,5.0
_B2474FV,4,China Restaurant Kaiser,0.0,4.0
Siegph,4,China Restaurant Kaiser,0.0,4.0
Franco F,3,China Restaurant Kaiser,0.0,3.0
Idrive R,5,China Restaurant Kaiser,0.0,5.0
laurahS3265ZR,4,China Restaurant Kaiser,0.0,4.0
ennov2014,3,China Restaurant Kaiser,0.0,3.0
MarciaEhbrecht,4,China Restaurant Kaiser,0.0,4.0
BorisStar,4,China Restaurant Kaiser,0.0,4.0
Jurgen F,5,China Restaurant Kaiser,0.0,5.0
veggie_backpacker,1,China Restaurant Kaiser,0.0,1.0
517mal,5,Da Oliviero,0.0,5.0
osdgd,5,Da Oliviero,0.0,5.0
kratz1010,5,BB Bar,0.0,5.0
Gustavo69289,5,BB Bar,0.0,5.0
Andreas S,4,BB Bar,0.0,4.0
fredneus,5,BB Bar,0.0,5.0
TatyanaO_12,2,BB Bar,0.0,2.0
412st_phanem,5,BB Bar,0.0,5.0
BenitoI,5,Marina'S,0.0,5.0
Kleibs,5,Marina'S,0.0,5.0
inDieSonne09,5,Messina,0.0,5.0
Gideon O,5,Messina,0.0,5.0
Engelkao,5,Messina,0.0,5.0
demiane,3,Messina,0.0,3.0
benjamilandmann,5,Messina,0.0,5.0
Andrea N,4,Messina,0.0,4.0
UpstateTraveler2013,3,Messina,0.0,3.0
Butty7777,1,Messina,0.0,1.0
franca s,2,Messina,0.0,2.0
motocicleta78,1,Messina,0.0,1.0
ironmex,3,Messina,0.0,3.0
VivaSanAndres,3,Messina,0.0,3.0
FabioMarti2016,4,la cantina,0.0,4.0
uk-uk1234,5,la cantina,0.0,5.0
LDMC_17,4,la cantina,0.0,4.0
GeoffreyC209,4,la cantina,0.0,4.0
HeinrichW713,4,la cantina,0.0,4.0
paparo84,2,la cantina,0.0,2.0
Manon B,4,la cantina,0.0,4.0
Amol S,4,la cantina,0.0,4.0
SvenLi74,5,Kao Asian Imbiss,0.0,5.0
Roving769855,5,Kao Asian Imbiss,0.0,5.0
SvenLi74,4,Kao Asian Imbiss,0.0,4.0
SvenLi74,4,Kao Asian Imbiss,0.0,4.0
WijnWandelLady,4,Sushi 2 Go,0.0,4.0
ElephantBreath,5,Sushi 2 Go,0.0,5.0
gbmuc007,5,Sushi 2 Go,0.0,5.0
adrianop372,4,Pizza Tomate,0.0,4.0
fenjah2015,4,Pizza Tomate,0.0,4.0
Eric1408,4,Pizza Tomate,0.0,4.0
jandercito,3,Pizza Tomate,0.0,3.0
Eric1408,4,Pizza Tomate,0.0,4.0
goldenerreiter,4,Pizza Tomate,0.0,4.0
AST191,4,Pizza Tomate,0.0,4.0
matthias465,5,Frischer Wok,0.0,5.0
stephanp642,5,Frischer Wok,0.0,5.0
Wolfgang168,4,Frischer Wok,0.0,4.0
stevie1406,5,Frischer Wok,0.0,5.0
lydiar1986,5,Thai Eck,0.0,5.0
AVM393,5,Thai Eck,0.0,5.0
Exilhusky,3,Thai Eck,0.0,3.0
Alexey R,5,Thai Eck,0.0,5.0
KenConcierge,3,Thai Eck,0.0,3.0
Saunator,5,Bistro Latino,0.0,5.0
Nicole T,5,Bistro Latino,0.0,5.0
Jair V,5,Bistro Latino,0.0,5.0
TimH2307x,5,Raum & Wein - Weinhandlung und WeinBar,0.0,5.0
891finnh,5,Raum & Wein - Weinhandlung und WeinBar,0.0,5.0
Anastasia-Suslina003,5,Raum & Wein - Weinhandlung und WeinBar,0.0,5.0
Maria W,4,Raum & Wein - Weinhandlung und WeinBar,0.0,4.0
fbnmnn,1,Raum & Wein - Weinhandlung und WeinBar,0.0,1.0
Miro H,1,Raum & Wein - Weinhandlung und WeinBar,0.0,1.0
TravelGirlfromGreece,5,Raum & Wein - Weinhandlung und WeinBar,0.0,5.0
TravelGirlfromGreece,4,Raum & Wein - Weinhandlung und WeinBar,0.0,4.0
Laurexander,5,Coffeosi,0.0,5.0
MalkiTzedek,4,Coffeosi,0.0,4.0
Suria_Nataadmadja,4,Coffeosi,0.0,4.0
valentinamL2724ND,4,Dreikoenigskeller,0.0,4.0
olmi88,4,Dreikoenigskeller,0.0,4.0
TheresaH9488,4,Dreikoenigskeller,0.0,4.0
Bjoern K,5,Dreikoenigskeller,0.0,5.0
tom m,4,Dreikoenigskeller,0.0,4.0
TravelSandra,4,Dreikoenigskeller,0.0,4.0
102janettem,1,Odyssee Kult,0.0,1.0
Michi W,5,Odyssee Kult,0.0,5.0
Reisender0604,4,Odyssee Kult,0.0,4.0
libertymouse,5,Odyssee Kult,0.0,5.0
Genussmensch-59,4,Odyssee Kult,0.0,4.0
Michi W,4,Odyssee Kult,0.0,4.0
Koe_Nick65,4,Odyssee Kult,0.0,4.0
Tabako86,3,Odyssee Kult,0.0,3.0
matthiask164,5,Odyssee Kult,0.0,5.0
angel007007,4,Odyssee Kult,0.0,4.0
wo_traveller,4,Odyssee Kult,0.0,4.0
birgitschaefer5,5,Mama Mia,0.0,5.0
Harold J,5,Mama Mia,0.0,5.0
rhcmuevo,3,Mama Mia,0.0,3.0
labarivita24,5,Mama Mia,0.0,5.0
Christine H,5,Samnium Restaurant & Pizza,0.0,5.0
Volki17,5,Samnium Restaurant & Pizza,0.0,5.0
nazzarenop580,5,Samnium Restaurant & Pizza,0.0,5.0
Volki17,4,Samnium Restaurant & Pizza,0.0,4.0
